id,name,location,brand,developer,status,opening_year,area_wan_sqm,floors,province,city,city_level,climate_zone,created_at,updated_at,geocode_query,longitude,latitude,geocode_score,geocode_address,geocode_status,geocode_error,geocode_provider,geocode_repaired,image_status,image_path,image_error,imagery_provider,imagery_size_px,imagery_radius_m,original_image_path,project_image_path,image_exists,image_width,image_height,image_mean,image_std,vegetation_ratio,water_blue_ratio,dark_roof_ratio,edge_density,center_non_green_ratio,largest_rect_ratio,quality_flags,quality_status
8201,上海塞纳左岸,,,,已开业,2016,4.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海塞纳左岸,121.4692071,31.2322758,81.29,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8201_上海塞纳左岸.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8201_上海塞纳左岸.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8201_上海塞纳左岸.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,原始地址不含上海,需复核
8202,上海复兴荟,,,,已开业,2021,0.5,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海复兴荟,121.4692071,31.2322758,84.09,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8202_上海复兴荟.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8202_上海复兴荟.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8202_上海复兴荟.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,原始地址不含上海,需复核
8203,上海大零号湾·梦享家商业中心,,,,已开业,2025,6.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海大零号湾·梦享家商业中心,121.4692071,31.2322758,74.13,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8203_上海大零号湾·梦享家商业中心.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8203_上海大零号湾·梦享家商业中心.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8203_上海大零号湾·梦享家商业中心.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
8204,上海天歌商都,,,,未开业,2026,7.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海天歌商都,121.4692071,31.2322758,81.34,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8204_上海天歌商都.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8204_上海天歌商都.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8204_上海天歌商都.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,原始地址不含上海,需复核
8205,上海奉发古华庭,,,,已开业,2025,8.9,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海奉发古华庭,121.45806,31.22222,79.1,上海上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8205_上海奉发古华庭.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8205_上海奉发古华庭.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8205_上海奉发古华庭.jpg,1,1024,1024,92.871,47.249,0.233335,0.002066,0.385810,0.142487,0.860086,0.998048,地理编码分数低；原始地址不含上海,需复核
8206,上海妇女用品商店,,,,已开业,2025,0.12,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海妇女用品商店,121.45806,31.22222,77.91,上海上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8206_上海妇女用品商店.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8206_上海妇女用品商店.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8206_上海妇女用品商店.jpg,1,1024,1024,92.871,47.249,0.233335,0.002066,0.385810,0.142487,0.860086,0.998048,地理编码分数低；原始地址不含上海,需复核
8207,上海宏慧新里,,,,已开业,2024,1.97,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海宏慧新里,121.470907054774,31.221415282862,86.78,新里,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8207_上海宏慧新里.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8207_上海宏慧新里.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8207_上海宏慧新里.jpg,1,1024,1024,83.353,47.694,0.285754,0.000757,0.384016,0.218291,0.864766,0.017781,原始地址不含上海,需复核
8208,上海宝钢商场,,,,未开业,1996,4.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海宝钢商场,121.45806,31.22222,82,上海上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8208_上海宝钢商场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8208_上海宝钢商场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8208_上海宝钢商场.jpg,1,1024,1024,92.871,47.249,0.233335,0.002066,0.385810,0.142487,0.860086,0.998048,原始地址不含上海,需复核
8209,上海富绅时代广场,,,,已开业,2025,5.6,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海富绅时代广场,121.324107144603,31.289496099637,78.5,广场,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8209_上海富绅时代广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8209_上海富绅时代广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8209_上海富绅时代广场.jpg,1,1024,1024,106.917,50.129,0.257722,0.018451,0.236505,0.227050,0.809769,0.998048,地理编码分数低；原始地址不含上海,需复核
8210,上海岳阳大橘邻里,,,,已开业,2025,3.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海岳阳大橘邻里,121.215,31.00983,84.51,上海上海市岳阳,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8210_上海岳阳大橘邻里.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8210_上海岳阳大橘邻里.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8210_上海岳阳大橘邻里.jpg,1,1024,1024,95.982,56.904,0.326889,0.013745,0.234931,0.160192,0.678666,0.070333,原始地址不含上海,需复核
8211,上海巴黎春天·悦汇天山,,,,已开业,2025,4.3,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海巴黎春天·悦汇天山,121.407032141137,31.272456974345,78.86,巴黎春天,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8211_上海巴黎春天·悦汇天山.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8211_上海巴黎春天·悦汇天山.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8211_上海巴黎春天·悦汇天山.jpg,1,1024,1024,87.220,52.020,0.430149,0.011791,0.220174,0.196793,0.688422,0.754545,地理编码分数低；原始地址不含上海,需复核
8212,上海平溪商业广场,,,,已开业,2024,1.6,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海平溪商业广场,121.324107144603,31.289496099637,78.55,广场,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8212_上海平溪商业广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8212_上海平溪商业广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8212_上海平溪商业广场.jpg,1,1024,1024,106.917,50.129,0.257722,0.018451,0.236505,0.227050,0.809769,0.998048,地理编码分数低；原始地址不含上海,需复核
8213,上海弄海潮购物中心,,,,未开业,2026,3.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海弄海潮购物中心,121.75903,30.95764,82.42,上海上海市海潮,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8213_上海弄海潮购物中心.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8213_上海弄海潮购物中心.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8213_上海弄海潮购物中心.jpg,1,1024,1024,100.578,49.815,0.261716,0.017603,0.263865,0.144650,0.653744,0.088496,原始地址不含上海,需复核
8214,上海新团星商业中心,,,,未开业,2028,2.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海新团星商业中心,121.12213,31.26129,82.38,上海上海市中心,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8214_上海新团星商业中心.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8214_上海新团星商业中心.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8214_上海新团星商业中心.jpg,1,1024,1024,112.761,54.825,0.236856,0.003392,0.171655,0.156715,0.395179,0.032312,原始地址不含上海,需复核
8215,上海新岸商业中心,,,,未开业,2026,1.5,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海新岸商业中心,121.12213,31.26129,84.51,上海上海市中心,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8215_上海新岸商业中心.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8215_上海新岸商业中心.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8215_上海新岸商业中心.jpg,1,1024,1024,112.761,54.825,0.236856,0.003392,0.171655,0.156715,0.395179,0.032312,原始地址不含上海,需复核
8216,上海时装商店,,,,已开业,1957,0.72,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海时装商店,121.45806,31.22222,82,上海上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8216_上海时装商店.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8216_上海时装商店.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8216_上海时装商店.jpg,1,1024,1024,92.871,47.249,0.233335,0.002066,0.385810,0.142487,0.860086,0.998048,原始地址不含上海,需复核
8217,上海星扬西岸Lumina,,,,已开业,2025,2.6,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海星扬西岸Lumina,121.4692071,31.2322758,74.02,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8217_上海星扬西岸Lumina.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8217_上海星扬西岸Lumina.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8217_上海星扬西岸Lumina.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
8218,上海星邻·生活荟,,,,已开业,2025,2.7,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海星邻·生活荟,121.45806,31.22222,78,上海上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8218_上海星邻·生活荟.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8218_上海星邻·生活荟.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8218_上海星邻·生活荟.jpg,1,1024,1024,92.871,47.249,0.233335,0.002066,0.385810,0.142487,0.860086,0.998048,地理编码分数低；原始地址不含上海,需复核
8219,上海曹杨商城,,,,未开业,2027,2.5,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海曹杨商城,121.4692071,31.2322758,81.4,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8219_上海曹杨商城.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8219_上海曹杨商城.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8219_上海曹杨商城.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,原始地址不含上海,需复核
8220,上海杨浦滨江超极合生汇,,合生,,未开业,2028,10.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海杨浦滨江超极合生汇,121.5211877,31.2617238,79.13,上海市杨浦,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8220_上海杨浦滨江超极合生汇.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8220_上海杨浦滨江超极合生汇.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8220_上海杨浦滨江超极合生汇.jpg,1,1024,1024,99.115,57.267,0.169850,0.006302,0.394180,0.227144,0.808980,0.030530,地理编码分数低；原始地址不含上海,需复核
8221,上海永乐汇,,,,已开业,2023,10.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海永乐汇,121.3734019,31.1098104,92.56,永乐,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8221_上海永乐汇.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8221_上海永乐汇.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8221_上海永乐汇.jpg,1,1024,1024,91.248,46.904,0.183776,0.003176,0.438420,0.228618,0.932808,0.998048,原始地址不含上海,需复核
8222,上海江南里花园广场,,,,未开业,2027,8.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海江南里花园广场,121.07106,31.24944,82.5,上海上海市江南,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8222_上海江南里花园广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8222_上海江南里花园广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8222_上海江南里花园广场.jpg,1,1024,1024,116.018,61.264,0.303631,0.001111,0.138451,0.142750,0.651891,0.461843,原始地址不含上海,需复核
8224,上海浦乐汇(成山店),,,,已开业,2024,2.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海浦乐汇(成山店),121.4692071,31.2322758,77.31,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8224_上海浦乐汇(成山店).jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8224_上海浦乐汇(成山店).jpg,C:\PV\datasets\shanghai_malls_satellite\images\8224_上海浦乐汇(成山店).jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
8227,上海海港中心万象商业,,,,未开业,2028,10.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海海港中心万象商业,121.12213,31.26129,79.83,上海上海市中心,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8227_上海海港中心万象商业.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8227_上海海港中心万象商业.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8227_上海海港中心万象商业.jpg,1,1024,1024,112.761,54.825,0.236856,0.003392,0.171655,0.156715,0.395179,0.032312,地理编码分数低；原始地址不含上海,需复核
8228,上海漫游城,,,,已开业,2019,15.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海漫游城,121.4692071,31.2322758,84.15,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8228_上海漫游城.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8228_上海漫游城.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8228_上海漫游城.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,原始地址不含上海,需复核
8229,上海玖博广场,,,,已开业,2025,14.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海玖博广场,121.324107144603,31.289496099637,86.78,广场,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8229_上海玖博广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8229_上海玖博广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8229_上海玖博广场.jpg,1,1024,1024,106.917,50.129,0.257722,0.018451,0.236505,0.227050,0.809769,0.998048,原始地址不含上海,需复核
8230,上海盈丰天地,,,,已开业,2022,5.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海盈丰天地,121.45806,31.22222,81.4,上海上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8230_上海盈丰天地.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8230_上海盈丰天地.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8230_上海盈丰天地.jpg,1,1024,1024,92.871,47.249,0.233335,0.002066,0.385810,0.142487,0.860086,0.998048,原始地址不含上海,需复核
8231,上海盘古盛汇,,,,未开业,,3.4,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海盘古盛汇,121.4692071,31.2322758,81.29,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8231_上海盘古盛汇.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8231_上海盘古盛汇.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8231_上海盘古盛汇.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,原始地址不含上海,需复核
8232,上海盛邻MALL,,,,已开业,2024,2.92,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海盛邻MALL,121.45634,31.22826,89.18,Citic Square,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8232_上海盛邻MALL.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8232_上海盛邻MALL.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8232_上海盛邻MALL.jpg,1,1024,1024,97.896,46.979,0.139689,0.002570,0.399251,0.176830,0.799511,0.013325,原始地址不含上海；缺少大尺度矩形屋顶证据,需复核
8233,上海碧云氧环,,,,未开业,2028,9.4,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海碧云氧环,121.4692071,31.2322758,81.34,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8233_上海碧云氧环.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8233_上海碧云氧环.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8233_上海碧云氧环.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,原始地址不含上海,需复核
8234,上海第一百货商业中心,,,,已开业,2018,11.44,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海第一百货商业中心,121.231109158682,31.009285735631,81.85,第一百货,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8234_上海第一百货商业中心.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8234_上海第一百货商业中心.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8234_上海第一百货商业中心.jpg,1,1024,1024,96.315,54.266,0.219285,0.007490,0.352676,0.178349,0.736013,0.217680,原始地址不含上海,需复核
8235,上海紫竹地铁广场,,,,未开业,2027,4.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海紫竹地铁广场,121.324107144603,31.289496099637,78.55,广场,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8235_上海紫竹地铁广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8235_上海紫竹地铁广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8235_上海紫竹地铁广场.jpg,1,1024,1024,106.917,50.129,0.257722,0.018451,0.236505,0.227050,0.809769,0.998048,地理编码分数低；原始地址不含上海,需复核
8236,上海红点合生新天地,,,,已开业,2018,5.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海红点合生新天地,121.470442493575,31.221880443929,80.29,新天地,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8236_上海红点合生新天地.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8236_上海红点合生新天地.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8236_上海红点合生新天地.jpg,1,1024,1024,84.672,48.507,0.250221,0.002973,0.411069,0.224545,0.888941,0.020239,原始地址不含上海,需复核
8237,上海红象汇,,,,已开业,2024,3.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海红象汇,121.4692071,31.2322758,84.09,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8237_上海红象汇.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8237_上海红象汇.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8237_上海红象汇.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,原始地址不含上海,需复核
8238,上海绿洲智谷花园里北区,,,,已开业,2025,3.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海绿洲智谷花园里北区,121.42657,31.04452,81.96,上海上海市花园里,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8238_上海绿洲智谷花园里北区.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8238_上海绿洲智谷花园里北区.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8238_上海绿洲智谷花园里北区.jpg,1,1024,1024,102.200,41.785,0.259370,0.013865,0.243535,0.116037,0.798441,0.965399,原始地址不含上海,需复核
8239,上海绿洲智谷花园里南区,,,,已开业,2025,2.5,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海绿洲智谷花园里南区,121.42657,31.04452,81.96,上海上海市花园里,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8239_上海绿洲智谷花园里南区.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8239_上海绿洲智谷花园里南区.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8239_上海绿洲智谷花园里南区.jpg,1,1024,1024,102.200,41.785,0.259370,0.013865,0.243535,0.116037,0.798441,0.965399,原始地址不含上海,需复核
8240,上海绿茵商业广场,,,,未开业,,4.3,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海绿茵商业广场,121.535534519844,31.057772064212,78.45,商业,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8240_上海绿茵商业广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8240_上海绿茵商业广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8240_上海绿茵商业广场.jpg,1,1024,1024,105.472,41.033,0.280304,0.000606,0.222633,0.125422,0.869489,0.998048,地理编码分数低；原始地址不含上海,需复核
8241,上海苏航生活广场,,,,已开业,2017,5.0,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海苏航生活广场,121.587321274062,31.196006476898,89.27,生活广场,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8241_上海苏航生活广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8241_上海苏航生活广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\8241_上海苏航生活广场.jpg,1,1024,1024,99.559,41.766,0.331893,0.000269,0.268283,0.115879,0.750486,0.074949,原始地址不含上海,需复核
8242,上海莘潮国际家居(嘉定店),,,,已开业,2017,10.5,,上海市,上海市,,,2026-06-23 10:11:13,2026-06-23 10:11:13,上海市上海莘潮国际家居(嘉定店),121.2606119,31.377756,79.13,上海市嘉定,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\8242_上海莘潮国际家居(嘉定店).jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\8242_上海莘潮国际家居(嘉定店).jpg,C:\PV\datasets\shanghai_malls_satellite\images\8242_上海莘潮国际家居(嘉定店).jpg,1,1024,1024,95.980,45.400,0.459743,0.006679,0.204369,0.241920,0.864521,0.998048,地理编码分数低；原始地址不含上海,需复核
