id,name,location,brand,developer,status,opening_year,area_wan_sqm,floors,province,city,city_level,climate_zone,created_at,updated_at,geocode_query,longitude,latitude,geocode_score,geocode_address,geocode_status,geocode_error,geocode_provider,geocode_repaired
4517,上海浦东云璟生态社区商业,上海市浦东新区浦东镇东海社区,,上海浦东开发(集团)有限公司,在建,2027,6.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区浦东镇东海社区,121.8071729,31.095752899,84,上海市浦东新区东海,ok,,arcgis_world_geocoding,0
4541,上海龙盛国际商业广场,上海市闵行区龙盛国际商业广场,,浙江龙盛集团股份有限公司,已开业,2016,6.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区龙盛国际商业广场,121.3769429,31.1147666,76.37,上海市闵行区,ok,,arcgis_world_geocoding,0
4563,上海百联曲阳购物中心,上海市虹口区百联曲阳购物中心,百联,上海百联集团股份有限公司,已开业,2020,5.88,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市虹口区百联曲阳购物中心,121.5007794,31.2664424,76.37,上海市虹口区,ok,,arcgis_world_geocoding,0
4568,上海桃源·π,上海市普陀区同普路/泸定路,,浙江省交投控股集团有限公司,已开业,2021,5.8,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市普陀区同普路/泸定路,121.383118796513,31.228643812554,91.25,上海市普陀区泸定路,ok,,arcgis_world_geocoding,0
4576,上海联洋广场,上海市浦东新区联洋广场,,上海联洋集团有限公司,已开业,2009,5.8,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区联洋广场,121.553621628578,31.228394920405,100,联洋广场,ok,,arcgis_world_geocoding,0
4577,上海世茂广场,上海市黄浦区南京路步行街829号,世茂,上海世茂股份有限公司,已开业,2019,5.8,8,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区南京路步行街829号,121.475339037746,31.237701161323,91.25,上海市黄浦区南京东路街道南京路步行街,ok,,arcgis_world_geocoding,0
4583,上海恒生万鹂商业广场,上海市浦东新区恒生万鹂商业广场,,上海恒谷置业有限公司,已开业,2019,5.8,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区恒生万鹂商业广场,121.5387401,31.221782599,77.78,上海市浦东新区,ok,,arcgis_world_geocoding,0
4591,上海御桥九六广场,上海市浦东新区九六广场,,上海陆家嘴（集团）有限公司,已开业,2025,5.8,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区九六广场,121.520851533333,31.230285232667,100,96广场,ok,,arcgis_world_geocoding,0
4605,上海普陀绿地缤纷城,上海市普陀区绿地缤纷城,绿地,绿地控股集团股份有限公司,已开业,2021,5.7,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市普陀区绿地缤纷城,121.377235958073,31.222346845482,83.91,绿地,ok,,arcgis_world_geocoding,0
4642,上海松江保利悦活荟,上海市松江区泗泾镇泗宝路45号,保利,保利发展控股集团股份有限公司,已开业,2019,5.6,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市松江区泗泾镇泗宝路45号,121.2668392,31.1205012,83.13,上海市松江区泗泾镇,ok,,arcgis_world_geocoding,0
4657,上海漕河泾印象城,上海市徐汇区漕宝路1011号,印力地产,上海临港经济发展（集团）有限公司,已开业,2021,5.6,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐汇区漕宝路1011号,121.39594469947,31.163323569653,87.5,上海市徐汇区虹梅路街道漕宝路,ok,,arcgis_world_geocoding,0
4659,上海惠南鼎基广场,上海市浦东新区沪南公路509号,,上海鼎基投资集团有限公司,已开业,2000,5.6,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区沪南公路509号,121.579682330835,31.088276739413,90.67,上海市浦东新区沪南公路,ok,,arcgis_world_geocoding,0
4678,上海浦江乐嗨新天地,上海市闵行区江文路|139号,,上海骏襄商贸有限公司,已开业,2019,5.5,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区江文路|139号,121.531409558772,31.063211481461,89.23,上海市闵行区淡家港江文路,ok,,arcgis_world_geocoding,0
4687,上海徐汇正大乐城,上海市徐汇区中山南二路699号,正大,正大置地有限公司,已开业,2013,5.5,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐汇区中山南二路699号,121.452795323661,31.188464086125,100,上海市徐汇区中山南二路699号,ok,,arcgis_world_geocoding,0
4692,上海亚繁亚乐城,上海市松江区亚繁亚乐城,,上海亚繁投资管理发展有限公司,已开业,2016,5.5,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市松江区亚繁亚乐城,121.2232077,31.034405199,80.86,上海市松江区,ok,,arcgis_world_geocoding,0
4693,上海亿丰时代广场,上海市浦东新区亿丰时代广场,,上海亿丰企业集团投资有限公司,已开业,2016,5.5,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区亿丰时代广场,121.502884109581,31.165041071423,100,亿丰时代广场,ok,,arcgis_world_geocoding,0
4732,上海长三角绿洲智谷Terrace,上海市青浦区嘉松中路,,住友商事株式公社,已开业,2023,5.5,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市青浦区嘉松中路,121.202596,31.2183374,100,嘉松中路,ok,,arcgis_world_geocoding,0
4763,上海恒隆广场,上海市静安区南京西路1266号,恒隆,恒隆地产有限公司,已开业,2001,5.37,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市静安区南京西路1266号,121.449660910969,31.229831711962,100,上海市静安区南京西路1266号,ok,,arcgis_world_geocoding,0
4764,上海奉贤奉发宝龙广场,上海市奉贤区新四平公路港佳路,宝龙,宝龙地产控股有限公司,已开业,2024,5.32,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市奉贤区新四平公路港佳路,121.734211774262,30.904430429431,92.5,上海市奉贤区新四平公路,ok,,arcgis_world_geocoding,0
4843,上海碧江广场,上海市闵行区鹤庆路900号,,上海碧江实业有限公司,已开业,2015,5.1,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区鹤庆路900号,121.407876092687,31.009560120586,89.23,上海市闵行区鹤庆路,ok,,arcgis_world_geocoding,0
4844,上海华润时代广场,上海市浦东新区华润时代广场,华润,华润置地有限公司,已开业,2020,5.1,9,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区华润时代广场,121.5387401,31.221782599,80.72,上海市浦东新区,ok,,arcgis_world_geocoding,0
4848,上海湖滨道购物中心,上海市黄浦区企业天地2期|5号楼,,瑞安新天地有限公司,已开业,2017,5.1,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区企业天地2期|5号楼,121.46475575942,31.210520960408,76.33,五号楼,ok,,arcgis_world_geocoding,0
4851,上海太平洋中环广场,上海市浦东新区御秀路/御衡路,,上海中优置业发展有限公司,已开业,2023,5.1,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区御秀路/御衡路,121.576016597751,31.155438311576,91.92,上海市浦东新区北蔡镇御秀路,ok,,arcgis_world_geocoding,0
4873,上海花都荟购物广场,上海市闵行区汇宝购物广场,,上海嘉定花都大酒店有限公司,已开业,2020,5.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区汇宝购物广场,121.345104978517,31.158038390144,100,汇宝购物广场,ok,,arcgis_world_geocoding,0
4931,上海虹口彩虹湾缤纷商都,上海市虹口区虹湾路111号,绿地,绿地控股集团股份有限公司,已开业,2023,5.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市虹口区虹湾路111号,121.468063824233,31.315006572964,89.23,上海市虹口区江湾镇街道虹湾路,ok,,arcgis_world_geocoding,0
4950,上海久金广场,上海市浦东新区久金广场,,上海金桥（集团）有限公司,已开业,2016,5.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区久金广场,121.577219685504,31.25763688081,100,久金广场,ok,,arcgis_world_geocoding,0
4970,上海中优城市广场,上海市浦东新区中优城市广场,,上海尼凯置业发展有限公司,已开业,2023,5.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区中优城市广场,121.5387401,31.221782599,80.72,上海市浦东新区,ok,,arcgis_world_geocoding,0
4972,上海奉贤苏宁生活广场,上海市奉贤区苏宁生活广场,苏宁,苏宁置业集团有限公司,已开业,2016,5.0,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市奉贤区苏宁生活广场,121.4693834,30.9204487,79.2,上海市奉贤区,ok,,arcgis_world_geocoding,0
4979,上海宝龙广场（曹路店）,上海市浦东新区宝龙广场,宝龙,宝龙地产控股有限公司,已开业,2014,5.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区宝龙广场,121.5387401,31.221782599,84.6,上海市浦东新区,ok,,arcgis_world_geocoding,0
5005,上海森宏购物广场,上海市浦东新区森宏购物广场,,上海浦阳置业有限公司,已开业,2010,5.0,2,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区森宏购物广场,121.5387401,31.221782599,80.65,上海市浦东新区,ok,,arcgis_world_geocoding,0
5009,上海广场,上海市黄浦区淮海中路138号,,上海永菱房产发展有限公司,已开业,2021,5.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区淮海中路138号,121.473429138527,31.227169619513,100,上海市黄浦区淮海中路街道淮海中路138号,ok,,arcgis_world_geocoding,0
5017,上海莲花国际广场,上海市闵行区莲花国际广场,,上海碧盛房地产开发经营有限公司,已开业,2011,5.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区莲花国际广场,121.3972158,31.1349796,90.17,莲花国际,ok,,arcgis_world_geocoding,0
5045,上海永业购物中心,上海市青浦区永业购物中心,,上海永业企业（集团）有限公司,已开业,2008,,3,上海市,上海市,1,"夏热冬冷A区,夏热冬冷A区",2026-06-11 05:49:09,2026-06-11 05:49:09,上海市青浦区永业购物中心,121.1195519,31.1521636,79.16,上海市青浦区,ok,,arcgis_world_geocoding,0
5129,上海比斯特购物村,上海市浦东新区比斯特购物村,,唯泰集团（Value Retail）,已开业,2016,5.0,1,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区比斯特购物村,121.6731385,31.1414593,86.27,购物村,ok,,arcgis_world_geocoding,0
5148,上海星光天地,上海市闵行区申虹路683号,协信,重庆协信远创实业有限公司,已开业,2019,5.0,1,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区申虹路683号,121.311649838306,31.206654231772,89.23,上海市闵行区申虹路,ok,,arcgis_world_geocoding,0
5156,上海保利悦活荟,上海市宝山区保利悦活荟,保利,保利发展控股集团股份有限公司,已开业,2018,5.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市宝山区保利悦活荟,121.4452993,31.4015684,80.86,上海市宝山区,ok,,arcgis_world_geocoding,0
5161,上海七莘红点城,上海市闵行区七莘红点城,,上海百协中闻置地发展有限公司,已开业,2018,5.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区七莘红点城,121.3769429,31.1147666,80.95,上海市闵行区,ok,,arcgis_world_geocoding,0
5232,上海宝乐汇·佘山商业广场,上海市松江区宝乐汇·佘山商业广场,,上海宝地不动产资产管理有限公司,已开业,2021,5.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市松江区宝乐汇·佘山商业广场,121.2232077,31.034405199,74.25,上海市松江区,ok,,arcgis_world_geocoding,0
5281,上海川杨河印力TOD项目,上海市浦东新区创新中路,印力地产,上海浦东发展（集团）有限公司,已开业,2024,5.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区创新中路,121.6698203,31.2155336,100,创新中路,ok,,arcgis_world_geocoding,0
5299,上海青浦绿地缤纷城,上海市青浦区绿地缤纷城,绿地,绿地控股集团股份有限公司,已开业,2020,5.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市青浦区绿地缤纷城,121.451986722666,31.185515107756,83.91,绿地缤纷城,ok,,arcgis_world_geocoding,0
5300,上海云汇天地,上海市浦东新区云汇天地(暂停营业),,上海中路（集团）有限公司,已开业,2022,5.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区云汇天地(暂停营业),121.64131,31.2246,77.71,上海浦东新区,ok,,arcgis_world_geocoding,0
5318,上海月浦融创精彩天地,上海市宝山区月浦镇月罗公路/申浦路,融创,融创中国控股有限公司,已开业,2024,5.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市宝山区月浦镇月罗公路/申浦路,121.370059528964,31.418843816114,93.44,上海市宝山区月浦镇月罗公路,ok,,arcgis_world_geocoding,0
5332,上海黄浦绿地缤纷城,上海市徐汇区绿地缤纷城,绿地,绿地控股集团股份有限公司,已开业,2018,4.9,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐汇区绿地缤纷城,121.451986722666,31.185515107756,100,绿地缤纷城,ok,,arcgis_world_geocoding,0
5340,上海尚嘉中心,上海市长宁区仙霞路99号,,尚嘉国际控股有限公司,已开业,2013,4.9,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市长宁区仙霞路99号,121.402087240201,31.207784498673,100,上海市长宁区天山路街道仙霞路99号,ok,,arcgis_world_geocoding,0
5341,上海百联滨江购物中心,上海市杨浦区百联滨江购物中心,百联,上海百联集团股份有限公司,已开业,2015,4.89,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市杨浦区百联滨江购物中心,121.5211877,31.2617238,76.37,上海市杨浦区,ok,,arcgis_world_geocoding,0
5346,上海复悦荟,上海市黄浦区上海悦荟(西北门),,上海复地产业发展集团有限公司,已开业,2019,4.81,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区上海悦荟(西北门),121.479864,31.2335925,83.77,上海市黄浦区,ok,,arcgis_world_geocoding,0
5357,上海宝山正大乐城,上海市宝山区陆翔路111号,正大,正大置地有限公司,已开业,2015,4.8,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市宝山区陆翔路111号,121.36084407868,31.356175255029,89.23,上海市宝山区顾村镇陆翔路,ok,,arcgis_world_geocoding,0
5360,上海盛源生活广场,上海市静安区盛源生活广场,,上海盛懿原科技发展（集团）有限公司,已开业,2012,4.8,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市静安区盛源生活广场,121.4427835,31.229518299,79.2,上海市静安区,ok,,arcgis_world_geocoding,0
5361,上海金沙和美商业广场,上海市普陀区金沙江路2239弄1号,,上海明捷企业发展集团有限公司,已开业,2013,4.8,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市普陀区金沙江路2239弄1号,121.363300835387,31.239023558095,98.24,上海市普陀区金沙江路2239号,ok,,arcgis_world_geocoding,0
5363,上海宝山招商花园城,上海市宝山区水产路2199弄,招商,招商局蛇口工业区控股股份有限公司,已开业,2020,4.8,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市宝山区水产路2199弄,121.486389976673,31.385558326495,87.5,上海市宝山区吴淞街道水产路,ok,,arcgis_world_geocoding,0
5365,上海证大喜玛拉雅中心,上海市浦东新区证大喜玛拉雅中心,,上海证大置业有限公司,已开业,2012,4.8,8,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区证大喜玛拉雅中心,121.64131,31.2246,77.85,上海浦东新区,ok,,arcgis_world_geocoding,0
