mall_id,name,confidence_level,identity_status,selected_poi_name,selected_address,selected_poi_type,selected_lon_wgs84,selected_lat_wgs84,official_coord_evidence,identity_reasons,suspicious_reason
3170,金华永盛购物广场,C,manual_review,金华永盛购物中心B馆,西市街159号,购物服务;商场;购物中心,119.64955202,29.10522562,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3178,杭州萧山义蓬购物中心,C,manual_review,杭州萧山义蓬迦特超市,浙江省杭州市钱塘区义蓬街道头蓬河西路60号头蓬农贸市场旁,购物:超市,120.50228439,30.31029758,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3189,杭州顺发旺角城新天地,C,manual_review,旺角城新天地,市心中路165号(杭发厂地铁站B口步行200米),购物服务;商场;商场,120.26077795,30.17176907,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3195,杭州融创文旅InS.Park,C,manual_review,杭州UUS PARK,昌达路111号,商务住宅;商务住宅相关;商务住宅相关,120.24933993,30.44553043,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3198,台州临海银泰城,C,manual_review,台州银泰城,浙江省台州市椒江区中心大道3899号,购物:综合商场:购物中心,121.39447462,28.62518172,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3219,杭州EFC欧美金融城,C,manual_review,欧美金融城(EFC),景兴路896号EFCLIVE欧美广场F1,商务住宅;楼宇;商住两用楼宇,119.99828337,30.28351976,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3246,杭州坤和万科·黄龙万科中心K-lab,C,manual_review,黄龙国际中心K-lab,浙江省杭州市西湖区学院路77号,购物:综合商场:购物中心,120.12416342,30.27804787,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3247,杭州西溪欢乐城,C,manual_review,华元西溪欢乐城,浙江省杭州市余杭区五常大道421号,购物:综合商场:购物中心,120.00783814,30.24332047,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3251,宁波涌金国际广场,C,manual_review,嘉润国际广场,浙江省宁波市慈溪市观海卫路586号,购物:综合商场:购物中心,121.39344785,30.16967794,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3262,杭州崇贤上亿广场,C,manual_review,崇贤上亿广场,浙江省杭州市临平区崇杭街745号,购物:综合商场:购物中心,120.15808396,30.38369076,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3271,金华新光太平洋购物广场一期,C,manual_review,新光黉门商厦,黉门广场前,购物服务;商场;普通商场,120.22742728,29.26525628,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3275,宁波周巷嘉悦购物广场,C,manual_review,嘉悦广场,镇东路589号,购物服务;商场;普通商场,121.13290766,30.1839954,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3289,台州复地吾悦广场,C,manual_review,台州路桥吾悦广场,浙江省台州市路桥区腾达路527号,购物:综合商场:购物中心,121.37234223,28.59246459,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3320,杭州西田城二期,C,manual_review,西田城购物中心二期,浙江省杭州市余杭区莫干山路1509号西田城购物中心C座,购物:综合商场:购物中心,120.08975844,30.34372998,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3343,杭州星光大道一期,C,manual_review,星光大道广场,浙江省杭州市滨江区江南大道228号,购物:综合商场,120.20388651,30.21142845,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3367,杭州中融蓝城Co.C理想城,C,manual_review,中融蓝城Co.C理想城生活艺术馆,之涵街与之浦路交叉口,科教文化服务;展览馆;展览馆|生活服务;生活服务场所;生活服务场所,120.1026787,30.17599726,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3382,杭州芳正国际广场,C,manual_review,杭州芳正广场,仁良路与燕湾路交叉口东南160米,购物服务;商场;商场,120.07070923,30.45393816,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3404,宁波前湾新区碧乐城,C,manual_review,宁波前湾新区,兴慈一路1号,商务住宅;产业园区;产业园区,121.31834413,30.29505483,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3417,宁波杭州湾合生新天地,C,manual_review,杭州湾,浙江省宁波市余姚市,地名地址:自然地名:河流,120.92661736,30.21414104,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3430,湖州鑫远•宝龙广场,C,manual_review,新天地商贸中心,红旗路66号,购物服务;商场;普通商场,120.09342511,30.86752394,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3445,温州华都天元广场,C,manual_review,华都·天元广场,飞虹南路555号,购物服务;商场;普通商场,121.03989567,28.20971554,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3451,杭州星汇城·星汇天地,C,manual_review,星汇天地,青山湖街道大园路123号,购物服务;商场;普通商场,119.82323073,30.2652539,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3454,金华涵碧紫金城,C,manual_review,涵碧·紫金城购物中心,多湖街道光南路999号,购物服务;商场;购物中心,119.6920704,29.10111311,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3458,杭州东站西子国际,C,manual_review,东站西子国际店,彭埠街道和兴路108号,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,120.21380844,30.29878966,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3510,杭州宏丰生活广场,C,manual_review,宏丰生活广场,浙江省杭州市余杭区天目山路15号,购物:综合商场,120.02819561,30.24028534,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3523,杭州千岛湖银泰城,C,manual_review,千岛湖银泰城,千岛湖镇新安大街125号银泰城,购物服务;商场;普通商场,119.04581465,29.60631393,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3581,绍兴上百万和城,C,manual_review,上百万和城,市民大道688号,购物服务;商场;购物中心,120.87154964,30.03453006,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3596,杭州C+西嘉广场,C,manual_review,杭州大厦购物城C座,环城北路208号(武林广场地铁站B口步行360米),购物服务;商场;购物中心|购物服务;商场;普通商场,120.15613318,30.27662109,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3599,宁波宁海天悦广场,C,manual_review,新天悦广场,浙江省宁波市宁海县桃源街道气象北路天明湖公园,购物:综合商场,121.43152435,29.33443658,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3600,台州万嘉广场,C,manual_review,万嘉广场-1号门,浙江省台州市路桥区银安西街与银苑路交叉口西南方向98米左右,室内及附属设施:通行设施类:门/出入口,121.34992888,28.57114315,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3633,温州新希望立体城,C,manual_review,新希望立体城购物中心,浙江省温州市永嘉县环江大道立体城西侧,购物:综合商场:购物中心,120.68916359,28.04043874,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3652,绍兴佳源广场,C,manual_review,上虞佳源广场,伞城南路与百崧路交叉口西北140米,购物服务;商场;普通商场,120.83199104,30.0780709,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3702,丽水龙泉万达广场,C,manual_review,万达广场,浙江省丽水市龙泉市城东二路(龙泉第一中学东南侧约200米),购物:综合商场:购物中心,119.14379168,28.07111085,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3741,温州龙港置信财富广场,C,manual_review,龙港财富广场,泰安路22号,商务住宅;楼宇;商住两用楼宇|购物服务;商场;购物中心,120.54108997,27.58294218,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3760,杭州新天地G193广场,C,manual_review,杭州G193生活购物中心,浙江省杭州市拱墅区长浜路988号(新天地街地铁站B2口步行460米),购物:综合商场:购物中心,120.17485466,30.32758315,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3761,杭州北城上亿广场,C,manual_review,北城上亿广场,良渚街道逸盛路190号(逸盛路地铁站C口步行290米),购物服务;商场;购物中心,120.11223904,30.38014505,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3776,宁波舜大财富广场,C,manual_review,舜大·财富广场,健康路108号,购物服务;商场;购物中心,121.15004942,30.05515569,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3807,杭州七乐汇生活广场,C,manual_review,七乐汇生活广场,莫干山路969号(和睦地铁站E1口步行120米),购物服务;商场;普通商场,120.11525344,30.31033212,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3857,湖州广弘新天地,C,manual_review,广弘新天地,金象湖公园正对面,购物服务;商场;购物中心|商务住宅;商务住宅相关;商务住宅相关,120.41699854,30.85072146,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3863,杭州八佰伴（建德店）,C,manual_review,江和城购物中心,浙江省杭州市建德市江和路与荷映路交汇处北,购物:综合商场:购物中心,119.30762519,29.50319325,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3880,舟山海港城,C,manual_review,舟山宝龙广场,定沈路699号,购物服务;商场;购物中心,122.20564901,29.99534427,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3917,义乌绣湖里商业中心,C,manual_review,绣湖里商业中心,浙江省金华市义乌市绣湖西路清禾小区(建设三村小区西南),购物:综合商场,120.05687709,29.31124147,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3926,宁波宁海桃源广场,C,manual_review,宁海桃源广场,气象北路398号,购物服务;商场;普通商场,121.43058519,29.31642886,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3957,杭州玉长城商业广场,C,manual_review,玉长城商业广场,春秋北路271号,购物服务;商场;普通商场,119.93680543,30.06310579,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3958,宁波富邦城,C,manual_review,北仑富邦城,浙江省宁波市北仑区黄山路857号,购物:综合商场:购物中心,121.83970675,29.89644374,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3972,宁波骆驼印象城,C,manual_review,宁波骆驼印象汇,镇海大道397号,购物服务;商场;购物中心,121.56700047,29.96874966,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3983,杭州富春港恒太城,C,manual_review,富春·港恒太城,浙江省杭州市富阳区新登镇登城北路40号,购物:综合商场,119.73242497,29.97487169,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4001,宁波余姚宝龙广场,C,manual_review,余姚宝龙广场,朗霞街道晋涵路与迎霞北路交叉口,购物服务;商场;购物中心,121.13390065,30.15385589,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4005,宁波巴丽新地商业广场,C,manual_review,巴丽新地商业广场,钱湖北路(钱湖天地南面),购物服务;商场;商场,121.56488083,29.83253866,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4028,杭州滨江奥莱精选城市广场,C,manual_review,奥莱精选滨江城市广场,浙江省杭州市滨江区信诚路857号,购物:综合商场:购物中心,120.16410658,30.19596558,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4031,金华嘉泰·星悦城,C,manual_review,华为授权体验店(嘉泰星悦城),浙江省金华市兰溪市丹溪大道157号嘉泰新时代广场,购物:数码家电,119.44612789,29.21543174,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4063,湖州东城时代商业中心,C,manual_review,东城时代商业中心,浙江省湖州市德清县舞阳街与新丰路交叉口,购物:综合商场:购物中心,119.99550794,30.5398312,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4113,绍兴上虞佳源广场,C,manual_review,上虞佳源广场,伞城南路与百崧路交叉口西北140米,购物服务;商场;普通商场,120.83199104,30.0780709,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4143,义乌华润下车门项目,C,manual_review,下车门悦府物业服务中心,广场路58号,公司企业;公司;公司,120.0702323,29.30115436,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4147,嘉兴崇福风尚中心,C,manual_review,崇福风尚中心,崇福镇南津路飞虎四季城,购物服务;商场;购物中心,120.42888871,30.5234809,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4159,嘉兴南湖万朵城,C,manual_review,万朵城,浙江省嘉兴市南湖区商务大道与万兴路交叉口西南角,购物:综合商场:购物中心,120.77526301,30.72012263,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4166,杭州蜗牛广场二期炫蜗BOX,C,manual_review,炫蜗BOX,浙江省杭州市临平区运河街道东湖北路万悦城南区7-12号,购物:综合商场:购物中心,120.29481694,30.46112251,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4169,温州永嘉万潮广场,C,manual_review,永嘉万潮广场购物中心,上塘中心城区南城街道永兴路388号,购物服务;商场;购物中心,120.68507312,28.15077661,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4177,金华磐安宝龙广场,C,manual_review,磐安宝龙广场,浙江省金华市磐安县安文街道文明街首创商务酒店东北侧约150米,购物:综合商场,120.44181048,29.05698507,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4178,绍兴嵊州MAXI奥莱,C,manual_review,奥特莱斯名品百货,浙江省绍兴市嵊州市三江街道剡兴路1号中国领带城,购物:综合商场:购物中心,120.83111555,29.58650381,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4203,杭州泽怀广场,C,manual_review,杭州科技城宝龙广场,浙江省杭州市余杭区余杭塘路2853号,购物:综合商场:购物中心,119.98178019,30.28144587,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4204,湖州信业仁皇山生活广场,C,manual_review,湖盛仁皇山生活广场,仁皇山路355号,购物服务;商场;普通商场,120.08985071,30.897106,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4227,宁波银亿四明广场,C,manual_review,银亿·四明广场,南雷路,购物服务;商场;商场,121.1507548,30.04229505,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4235,宁波中体运动城,C,manual_review,中体运动城,万达广场云飞路809号,购物服务;购物相关场所;购物相关场所,121.52595071,29.91710701,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4268,杭州国大城市广场,C,manual_review,国大城市广场,延安路609号,购物服务;商场;普通商场,120.15775937,30.27191153,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4292,杭州丁兰广场,C,manual_review,西子丁兰广场,浙江省杭州市上城区大农港路1238号-1278号,购物:综合商场:购物中心,120.20246148,30.35193607,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4295,杭州萧山众安广场,C,manual_review,杭州萧山万象汇,金城路927号(人民广场地铁站A2口步行280米),购物服务;商场;购物中心,120.26422789,30.18432836,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4352,绍兴诸暨不夜城购物中心,C,manual_review,不夜城购物中心,浙江省绍兴市诸暨市高湖路88号,购物:综合商场:购物中心,120.26080977,29.71714515,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4370,杭州瓜沥七彩小镇,C,manual_review,杭州超盒算NB萧山瓜沥店,浙江省杭州市萧山区建设四路10680-10684号七彩小镇,购物:超市,120.45070747,30.19163166,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4446,嘉兴万联购物中心,C,manual_review,嘉兴嘉善万联恒太城,浙江省嘉兴市嘉善县嘉善大道601号,购物:综合商场:购物中心,120.92351877,30.82079836,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4461,衢州龙游东方广场,C,manual_review,龙游东方广场,人民南路143号,商务住宅;楼宇;商住两用楼宇|购物服务;商场;商场,119.16481374,29.02326795,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4485,杭州严州时代广场,C,manual_review,严州时代广场,浙江省杭州市建德市梅城镇严州时代商业中心,购物:综合商场:购物中心,119.49228435,29.54711396,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4505,金华万泰奥特莱斯（二期）,C,manual_review,金华万泰奥特莱斯,双迎小区,购物服务;商场;商场,119.55874497,29.08202211,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4508,杭州滨江-开元广场,C,manual_review,滨江开元广场,浙江省杭州市滨江区浦沿街道滨文路868号,购物:综合商场:购物中心,120.1300701,30.1710282,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4529,温州万鸿商业广场,C,manual_review,永嘉新鸿广场,浙江省温州市永嘉县东城街道镇前街3号,购物:综合商场:购物中心,120.69093866,28.15763574,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4565,嘉兴南湖天地,C,manual_review,南湖天地,南湖路171号,购物服务;商场;购物中心,120.76023283,30.75827315,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4610,舟山杉杉普陀天地奥特莱斯,C,manual_review,杉杉奥特莱斯广场,沙田街25号,购物服务;商场;商场,122.3205771,29.97797112,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4627,宁波恒一城市广场,C,manual_review,恒一城市MALL,浙江省宁波市海曙区碶闸街9号,购物:综合商场:购物中心,121.54862816,29.86799978,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4661,金华城北万固广场,C,manual_review,华为客户服务中心(万固广场),浙江省金华市婺城区迎宾大道699号万固广场1F115号铺位,生活服务:其它生活服务,119.64948083,29.13328544,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4664,杭州义桥星天地,C,manual_review,义桥星天地,浙江省杭州市萧山区义桥镇三汇路与油虎线交叉路口西南100米(义桥派出所南侧150米),购物:综合商场,120.19849663,30.07231434,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4676,台州锦江购物中心,C,manual_review,锦江购物中心,浙江省台州市温岭市锦屏路88号,购物:综合商场,121.38201763,28.38054996,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4690,杭州西田城一期,C,manual_review,西田城购物中心,良渚街道莫干山路1513号,购物服务;商场;购物中心|购物服务;商场;普通商场,120.0897124,30.34378398,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4749,宁波明海商业广场,C,manual_review,明海商业广场,浙江省宁波市镇海区西陆路127号12栋,购物:综合商场,121.61528451,29.92704355,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4761,杭州大江东新湾万驿广场,C,manual_review,杭州大江东宝龙广场,江东大道2333号(地铁7/8号线青六中路站A/E口旁),购物服务;商场;购物中心,120.49028854,30.30574423,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4769,杭州天空·藤集,C,manual_review,天空藤集,宇洲巷与邱桥路辅路交叉口西南100米,购物服务;商场;商场,120.03806141,30.29944956,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4796,宁波路劲新天地,C,manual_review,路劲新天地,大庆南路与生宝路交汇处(正大路地铁站C口步行350米),购物服务;商场;商场,121.55798492,29.88875996,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4845,宁波慈溪嘉润国际广场,C,manual_review,嘉润国际广场,观海卫路580号,购物服务;商场;购物中心,121.39363581,30.16970691,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4882,温州华侨城欢乐天地,C,manual_review,华侨城欢乐天地商场,高昂路与新桥创新路交叉口西南60米,购物服务;商场;商场,120.63473224,27.96951139,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4892,杭州力晶亲子智荟天地,C,manual_review,力晶亲子智荟天地,博学路618萧山科创中心A座3层,科教文化服务;培训机构;培训机构,120.26061651,30.18932647,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4895,宁波象山博浪恒太城,C,manual_review,博浪·海港城,丹峰东路与巨鹰路交叉口博浪·海港城1-4层,购物服务;商场;普通商场,121.89651367,29.48027003,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4899,金华新光太平洋购物广场二期,C,manual_review,新光太平洋购物广场-南2门,浙江省金华市东阳市Apple授权专营店,室内及附属设施:通行设施类:外部门,120.22564374,29.26232211,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4911,嘉兴恒隆·嘉荟生活广场,C,manual_review,恒隆·嘉荟城,浙江省嘉兴市平湖市兴平一路299号,购物:综合商场:购物中心,121.00102226,30.70999402,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4926,温州太平洋购物中心,C,manual_review,太平洋购物中心,振德东路288号,购物服务;商场;购物中心,120.33467015,27.64022541,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
4968,杭州汇和城（城东店）,C,manual_review,汇和城购物中心,新风路619号,购物服务;商场;购物中心,120.20028775,30.2959634,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
5010,绍兴新昌世贸广场,C,manual_review,新昌世贸广场,浙江省绍兴市新昌县鼓山东路196号,购物:综合商场:购物中心,120.89898297,29.50606161,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
5021,嘉兴海宁西田城,C,manual_review,海宁西田城,浙江省嘉兴市海宁市联合路97号,购物:综合商场:购物中心,120.67933112,30.52213227,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
5062,宁波颐高莱迪时尚广场,C,manual_review,莱迪数码时尚广场,江厦街道药行街169号亚细亚a座颐高莱迪时尚数码广场数码区,购物服务;家电电子卖场;数码电子|购物服务;服装鞋帽皮具店;品牌服装店|购物服务;商场;商场,121.54748126,29.86975743,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
5065,杭州蜗牛广场一期嘉悦天地,C,manual_review,嘉丰万悦城蜗牛广场,浙江省杭州市临平区东湖北路496号,购物:综合商场:购物中心,120.2945212,30.46200175,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
5090,温州置诚商业广场,C,manual_review,置诚广场,浙江省温州市永嘉县双塔路1669号,购物:综合商场:购物中心,120.63701144,28.04288688,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
5098,杭州临安共富广场,C,manual_review,共富广场,城中街368号,购物服务;商场;商场,119.71569464,30.23355588,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
5153,杭州江和美海洋生活广场,C,manual_review,江和美海洋生活广场,浙江省杭州市上城区四季青街道钱江新城三堡船闸东侧杭海路与运河东路交汇处,购物:综合商场,120.22300709,30.27098537,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
5158,嘉兴渔里广场,C,manual_review,渔里广场,浙江省嘉兴市南湖区余新镇余北大街1204-1206号,购物:综合商场,120.78979204,30.67219394,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
5169,嘉兴嘉凯城（崇福）城市客厅,C,manual_review,崇福嘉凯城·城市客厅,浙江省嘉兴市桐乡市崇福镇语溪大道528号,购物:综合商场:购物中心,120.42662078,30.5268318,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
5183,杭州福雷德广场,C,manual_review,福雷德广场,浙江省杭州市钱塘区文泽路99号,购物:综合商场:购物中心,120.34218408,30.31900101,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
