mall_id,name,province,city,confidence_level,center_lon,center_lat,center_source,reviewer,reason,final_polygon_geojson,review_round,reviewed_at,selected_provider,selected_poi_name,official_coord_evidence
4610,舟山杉杉普陀天地奥特莱斯,浙江省,舟山市,A,122.3205771,29.97797112,manual_review,admin,,,2,2026-07-17 05:56:19,amap,杉杉奥特莱斯广场,multi_provider_agree
4612,镇江凤凰红星大卫茂,江苏省,镇江市,A,119.45907781,32.215585,manual_review,admin,,,2,2026-07-16 03:11:09,tencent,凤凰广场大卫茂,multi_provider_agree
4614,苏州双湖广场,江苏省,苏州市,A,120.66771349,31.28513894,official_poi_auto,,,,,,tencent,净本美美容苏州双湖广场店,multi_provider_agree
4623,宁波爱琴海购物公园,浙江省,宁波市,A,121.58022737,29.98780656,official_poi_auto,,,,,,tencent,宁波爱琴海购物公园,multi_provider_agree
4627,宁波恒一城市广场,浙江省,宁波市,A,121.54862816,29.86799978,manual_review,admin,,,2,2026-07-17 05:57:02,tencent,恒一城市MALL,multi_provider_agree
4628,杭州西子丁兰广场,浙江省,杭州市,A,120.20258241,30.35170965,official_poi_auto,,,,,,tencent,杭州西子丁兰广场,multi_provider_agree
4635,徐州鼓楼广场,江苏省,徐州市,A,117.19699101,34.26941145,manual_review,admin,,,2,2026-07-16 03:12:11,tencent,徐州和信广场,multi_provider_agree
4639,台州天台万亚广场,浙江省,台州市,A,121.02826916,29.14271466,official_poi_auto,,,,,,tencent,云卓天合汇广场充电站(台州天台万亚购物中心),multi_provider_agree
4642,上海松江保利悦活荟,上海市,上海市,A,121.25611685,31.11800052,official_poi_auto,,,,,,tencent,好特卖HotMaxx(松江保利悦活荟店),multi_provider_agree
4644,常州运河天地广场·龙城夜巷,江苏省,常州市,A,119.94409029,31.78272024,manual_review,admin,,,2,2026-07-16 03:12:51,amap,吾悦国际广场A座,weak_or_disputed
4649,德清正翔商业广场,浙江省,湖州市,A,119.96339859,30.53787618,official_poi_auto,,,,,,tencent,鸡柳大人(德清正翔商业广场),multi_provider_agree
4652,无锡金格商业广场,江苏省,无锡市,A,120.32998377,31.5830706,manual_review,admin,,,2,2026-07-16 03:13:57,amap,金格商业广场,multi_provider_agree
4653,苏州诚品生活,江苏省,苏州市,A,120.70568346,31.32317285,official_poi_auto,,,,,,amap,文石BOOX苏州诚品生活专区店,multi_provider_agree
4654,南京仙林九霄梦天地,江苏省,南京市,A,118.91192201,32.09442676,official_poi_auto,,,,,,tencent,MI(南京仙林九霄·梦天地),multi_provider_agree
4657,上海漕河泾印象城,上海市,上海市,A,121.39522864,31.1638539,manual_review,admin,,,1,2026-07-13 02:27:56,tencent,漕河泾印象城,single_provider_strong
4659,上海惠南鼎基广场,上海市,上海市,A,121.75185708,31.04398485,manual_review,admin,,,1,2026-07-13 02:29:00,amap,鼎基商业广场,multi_provider_agree
4661,金华城北万固广场,浙江省,金华市,A,119.64951491,29.13395688,manual_review,admin,,,2,2026-07-17 05:58:54,tencent,华为客户服务中心(万固广场),multi_provider_agree
4664,杭州义桥星天地,浙江省,杭州市,A,120.19836429,30.07234114,manual_review,admin,,,2,2026-07-17 06:01:28,tencent,义桥星天地,multi_provider_agree
4673,徐州丰县欢乐城,江苏省,徐州市,A,116.61853684,34.69527882,official_poi_auto,,,,,,amap,真享帽饰徐州丰县欢乐城店,multi_provider_agree
4674,淮安武夷国际广场,江苏省,淮安市,A,118.87251954,33.29029979,official_poi_auto,,,,,,tencent,淮安武夷国际广场,multi_provider_agree
4676,台州锦江购物中心,浙江省,台州市,A,121.38169955,28.3805966,manual_review,admin,,,2,2026-07-17 06:02:25,tencent,锦江购物中心,multi_provider_agree
4678,上海浦江乐嗨新天地,上海市,上海市,A,121.54042224,31.06615558,manual_review,admin,,,2,2026-07-14 06:21:15,tencent,乐嗨新天地,multi_provider_agree
4687,上海徐汇正大乐城,上海市,上海市,A,121.45309636,31.18809806,official_poi_auto,,,,,,tencent,上海超盒算NB徐汇正大乐城店,multi_provider_agree
4690,杭州西田城一期,浙江省,杭州市,A,120.08993359,30.34333201,manual_review,admin,,,2,2026-07-17 06:02:40,amap,西田城购物中心,multi_provider_agree
4692,上海亚繁亚乐城,上海市,上海市,A,121.34519464,31.09942636,official_poi_auto,,,,,,tencent,亚繁·亚乐城,multi_provider_agree
4693,上海亿丰时代广场,上海市,上海市,A,121.50286124,31.16553198,official_poi_auto,,,,,,tencent,最家空间·亿丰时代广场,multi_provider_agree
4700,南通通州奥邦城市商业广场,江苏省,南通市,A,121.08030298,32.07573871,manual_review,admin,,,2,2026-07-16 03:14:45,amap,奥邦商业广场,multi_provider_agree
4703,南京House,江苏省,南京市,A,118.72061523,32.03811846,manual_review,admin,,,2,2026-07-16 03:15:50,amap,Easy House,weak_or_disputed
4708,嘉兴海宁乐活广场,浙江省,嘉兴市,A,120.67193648,30.49461106,official_poi_auto,,,,,,tencent,嘉兴海宁乐活广场,multi_provider_agree
4715,扬州仪征碧乐汇,江苏省,扬州市,A,119.19383826,32.28474437,manual_review,admin,,,2,2026-07-16 03:21:15,tencent,碧乐汇,multi_provider_agree
4732,上海长三角绿洲智谷Terrace,上海市,上海市,A,121.21995499,31.16724702,official_poi_auto,,,,,,tencent,鼎荷名烟名酒(长三角绿洲智谷·Terrace Park店),multi_provider_agree
4734,泰兴黄桥大梦想城,江苏省,泰州市,A,120.21653917,32.22956686,manual_review,admin,,,2,2026-07-16 03:22:58,amap,黄桥大梦想城,multi_provider_agree
4735,温州柳市现代广场,浙江省,温州市,A,120.88592675,28.04772768,official_poi_auto,,,,,,tencent,YZLE温州柳市现代广场,multi_provider_agree
4736,龙湖杭州吾角天街,浙江省,杭州市,A,120.33208057,30.31248427,official_poi_auto,,,,,,amap,龙湖杭州吾角天街,multi_provider_agree
4749,宁波明海商业广场,浙江省,宁波市,A,121.6151746,29.92693765,manual_review,admin,,,2,2026-07-17 06:03:30,tencent,明海商业广场,multi_provider_agree
4761,杭州大江东新湾万驿广场,浙江省,杭州市,A,120.49028854,30.30574423,manual_review,admin,,,2,2026-07-17 06:04:34,amap,杭州大江东宝龙广场,weak_or_disputed
4763,上海恒隆广场,上海市,上海市,A,121.44904466,31.2297314,official_poi_auto,,,,,,tencent,上海恒隆广场,multi_provider_agree
4764,上海奉贤奉发宝龙广场,上海市,上海市,A,121.45795296,30.93213415,manual_review,admin,,,1,2026-07-13 02:31:06,tencent,上海奉贤宝龙城市广场,weak_or_disputed
4768,湖州南浔贝尚坊,浙江省,湖州市,A,120.42283539,30.8614161,official_poi_auto,,,,,,tencent,小鹏S4超快充 湖州南浔贝尚坊站,multi_provider_agree
4769,杭州天空·藤集,浙江省,杭州市,A,120.03806141,30.29944956,manual_review,admin,,,2,2026-07-17 06:05:32,amap,天空藤集,multi_provider_agree
4780,宁波明州里,浙江省,宁波市,A,121.538139,29.82817986,official_poi_auto,,,,,,tencent,极氪空间(宁波明州里),multi_provider_agree
4781,南通恒天新世界,江苏省,南通市,A,120.46187472,32.54583931,manual_review,admin,,,2,2026-07-16 03:23:47,tencent,恒天新世界,multi_provider_agree
4787,南京鑫乐生活广场,江苏省,南京市,A,118.74171448,32.2238909,manual_review,admin,,,2,2026-07-16 03:24:48,amap,鑫乐生活广场,multi_provider_agree
4796,宁波路劲新天地,浙江省,宁波市,A,121.55789075,29.88860582,manual_review,admin,,,2,2026-07-17 06:08:07,amap,路劲新天地,multi_provider_agree
4797,杭州古墩印象城,浙江省,杭州市,A,120.0942645,30.2961377,official_poi_auto,,,,,,tencent,名创优品(浙江杭州市古墩印象城店),multi_provider_agree
4800,苏州星海生活广场,江苏省,苏州市,A,120.66594983,31.31746095,manual_review,admin,,,2,2026-07-16 03:25:41,amap,星海生活广场,multi_provider_agree
4801,南京栖霞·颐悦荟,江苏省,南京市,A,118.84947376,32.12035412,manual_review,admin,,,2,2026-07-16 03:27:21,tencent,悦邻荟,weak_or_disputed
4802,义乌青口宝龙广场,浙江省,金华市,A,120.12670625,29.31389642,official_poi_auto,,,,,,amap,义乌青口宝龙广场,multi_provider_agree
4805,宁波来福士广场,浙江省,宁波市,A,121.55342936,29.88505561,official_poi_auto,,,,,,tencent,宁波来福士广场,multi_provider_agree
4806,苏州太阳广场,江苏省,苏州市,A,120.51360347,31.87192413,manual_review,admin,,,2,2026-07-16 03:28:14,tencent,张家港购物公园 Shoppingpark,multi_provider_agree
4811,苏州星尚邻里,江苏省,苏州市,A,120.6793193,31.30280013,manual_review,admin,,,2,2026-07-16 03:29:02,amap,星尚邻里,multi_provider_agree
4815,泰州DAVEMALL,江苏省,泰州市,A,119.90885093,32.47195763,official_poi_auto,,,,,,tencent,泰州Davemall,multi_provider_agree
4822,绍兴大通购物中心,浙江省,绍兴市,A,120.86853603,30.03595119,official_poi_auto,,,,,,amap,绍兴大通购物中心莱尔斯丹LESAUNDA,multi_provider_agree
4827,杭州青山湖宝龙广场二期,浙江省,杭州市,A,119.82362759,30.26032757,official_poi_auto,,,,,,amap,杭州青山湖宝龙广场A区,multi_provider_agree
4828,常州碧乐城,江苏省,常州市,A,119.96091261,31.68598289,manual_review,admin,,,2,2026-07-16 03:29:27,tencent,常州510碧乐时光,multi_provider_agree
4832,常州溧阳金鹰G17,江苏省,常州市,A,119.47507475,31.42685672,manual_review,admin,,,2,2026-07-16 03:32:42,amap,金鹰国际购物中心,multi_provider_agree
4839,嘉兴海宁金泰城,浙江省,嘉兴市,A,120.69152366,30.5010924,official_poi_auto,,,,,,tencent,嘉兴海宁金泰城极充站,multi_provider_agree
4843,上海碧江广场,上海市,上海市,A,121.39954291,31.00893754,official_poi_auto,,,,,,tencent,碧江广场,multi_provider_agree
4844,上海华润时代广场,上海市,上海市,A,121.51322914,31.22916736,official_poi_auto,,,,,,amap,华润时代广场,multi_provider_agree
4845,宁波慈溪嘉润国际广场,浙江省,宁波市,A,121.39363581,30.16970691,manual_review,admin,,,2,2026-07-17 06:08:15,amap,嘉润国际广场,multi_provider_agree
4848,上海湖滨道购物中心,上海市,上海市,A,121.47463727,31.22279226,official_poi_auto,,,,,,tencent,湖滨道购物中心,multi_provider_agree
4851,上海太平洋中环广场,上海市,上海市,A,121.5757077,31.15410551,official_poi_auto,,,,,,amap,太平洋中环广场,multi_provider_agree
4855,台州临海杜桥宝龙广场,浙江省,台州市,A,121.49368825,28.75566067,official_poi_auto,,,,,,tencent,台州临海杜桥宝龙广场,multi_provider_agree
4865,苏州张家港乐橙广场,江苏省,苏州市,A,120.55061473,31.95782172,manual_review,admin,,,2,2026-07-16 03:41:21,tencent,乐橙广场,multi_provider_agree
4866,苏州常熟凤凰城商业中心,江苏省,苏州市,A,120.76603432,31.66979521,manual_review,admin,,,2,2026-07-16 03:42:41,tencent,凤凰城商业中心,multi_provider_agree
4867,无锡宜兴宝龙广场,江苏省,无锡市,A,119.83152573,31.27277656,manual_review,admin,,,2,2026-07-16 03:43:40,amap,宜兴宝龙广场,multi_provider_agree
4872,无锡官林大梦想城,江苏省,无锡市,A,119.71355622,31.51273756,official_poi_auto,,,,,,amap,官林大梦想城,multi_provider_agree
4873,上海花都荟购物广场,上海市,上海市,A,121.24818707,31.37583981,official_poi_auto,,,,,,tencent,花都芸,multi_provider_agree
4879,无锡东岭锡上MONO,江苏省,无锡市,A,120.29909703,31.57955011,manual_review,admin,,,2,2026-07-16 03:43:57,amap,锡上MONO,multi_provider_agree
4882,温州华侨城欢乐天地,浙江省,温州市,A,120.63473224,27.96951139,manual_review,admin,,,2,2026-07-17 06:09:08,amap,华侨城欢乐天地商场,multi_provider_agree
4887,衢州龙游城东东方广场,浙江省,衢州市,A,119.19405233,29.04293012,official_poi_auto,,,,,,tencent,龙游城东东方广场,multi_provider_agree
4892,杭州力晶亲子智荟天地,浙江省,杭州市,A,120.26059251,30.18933348,manual_review,admin,,,2,2026-07-17 06:09:43,amap,力晶亲子智荟天地,weak_or_disputed
4895,宁波象山博浪恒太城,浙江省,宁波市,A,121.89661569,29.48052791,manual_review,admin,,,2,2026-07-17 06:10:29,amap,博浪·海港城,multi_provider_agree
4899,金华新光太平洋购物广场二期,浙江省,金华市,A,120.22531317,29.2628435,manual_review,admin,,,2,2026-07-17 06:11:08,tencent,新光太平洋购物广场-南2门,multi_provider_agree
4903,盐城东台金阳广场,江苏省,盐城市,A,120.33724137,32.87339873,manual_review,admin,,,2,2026-07-16 05:31:30,tencent,东台金阳广场,multi_provider_agree
4911,嘉兴恒隆·嘉荟生活广场,浙江省,嘉兴市,A,121.00102226,30.70999402,manual_review,admin,,,2,2026-07-17 06:16:38,tencent,恒隆·嘉荟城,multi_provider_agree
4917,南通启东凤凰荟,江苏省,南通市,A,121.63511618,31.82063499,manual_review,admin,,,2,2026-07-16 05:33:55,amap,启东凤凰荟购物中心,multi_provider_agree
4918,泰州莲开水香生活广场,江苏省,泰州市,A,119.84242647,32.89649473,official_poi_auto,,,,,,tencent,比亚迪闪充(泰州莲开水香生活广场),multi_provider_agree
4926,温州太平洋购物中心,浙江省,温州市,A,120.33472106,27.64030732,manual_review,admin,,,2,2026-07-17 06:30:58,amap,太平洋购物中心,multi_provider_agree
4929,南通耀江广场,江苏省,南通市,A,120.91484961,31.95238445,manual_review,admin,,,2,2026-07-16 05:34:46,tencent,耀江广场,multi_provider_agree
4931,上海虹口彩虹湾缤纷商都,上海市,上海市,A,121.47270938,31.31617868,manual_review,admin,,,2,2026-07-14 06:21:56,tencent,彩虹湾公园,multi_provider_agree
4935,苏州佐阾·越溪购物中心,江苏省,苏州市,A,120.5912119,31.21748139,manual_review,admin,,,2,2026-07-16 05:36:21,amap,绿景佐阾越溪购物中心,multi_provider_agree
4947,苏州路劲又一城,江苏省,苏州市,A,120.6528733,31.14282776,official_poi_auto,,,,,,tencent,苏州路劲又一城-东门,multi_provider_agree
4950,上海久金广场,上海市,上海市,A,121.57722258,31.25775108,official_poi_auto,,,,,,amap,久金广场,multi_provider_agree
4951,徐州绿地缤纷城,江苏省,徐州市,A,117.27628644,34.21544057,official_poi_auto,,,,,,tencent,徐州绿地缤纷城,multi_provider_agree
4953,苏州常熟宝鸿商业广场,江苏省,苏州市,A,120.91728233,31.73224959,manual_review,admin,,,2,2026-07-16 05:37:32,tencent,宝鸿商业广场,multi_provider_agree
4956,南京中南魔力月光MALL,江苏省,南京市,A,118.89797189,32.08857507,official_poi_auto,,,,,,amap,中南魔力月光广场,multi_provider_agree
4967,无锡T12时尚购物中心,江苏省,无锡市,A,120.2952586,31.58127036,manual_review,admin,,,2,2026-07-16 05:37:54,tencent,T12时尚购物中心,multi_provider_agree
4968,杭州汇和城（城东店）,浙江省,杭州市,A,120.20028775,30.2959634,manual_review,admin,,,2,2026-07-17 06:32:27,amap,汇和城购物中心,multi_provider_agree
4970,上海中优城市广场,上海市,上海市,A,121.65935589,31.03259606,official_poi_auto,,,,,,tencent,中优城市广场,multi_provider_agree
4971,南京马群招商花园城,江苏省,南京市,A,118.88980356,32.05278419,manual_review,admin,,,2,2026-07-16 05:38:16,amap,马群招商花园城,multi_provider_agree
4972,上海奉贤苏宁生活广场,上海市,上海市,A,121.48458525,30.92063785,official_poi_auto,,,,,,tencent,上海奉贤苏宁生活广场,multi_provider_agree
4979,上海宝龙广场（曹路店）,上海市,上海市,A,121.6491332,31.26871402,manual_review,admin,,,1,2026-07-13 02:42:21,tencent,上海曹路宝龙城市广场,multi_provider_agree
4983,南京板桥花生唐,江苏省,南京市,A,118.65564501,31.91001059,manual_review,admin,,,2,2026-07-16 05:39:04,amap,花样年·花生唐,multi_provider_agree
4984,南通海门证大大拇指广场,江苏省,南通市,A,121.13347278,31.81982376,manual_review,admin,,,2,2026-07-16 05:39:54,amap,证大,multi_provider_agree
4992,无锡万科运河外滩,江苏省,无锡市,A,120.28065607,31.55612343,official_poi_auto,,,,,,tencent,无锡万科运河外滩,multi_provider_agree
5005,上海森宏购物广场,上海市,上海市,A,121.487088,31.15166166,official_poi_auto,,,,,,tencent,上海森宏购物广场,multi_provider_agree
5006,南通华强广场Living,江苏省,南通市,A,120.8509414,32.03064972,manual_review,admin,,,2,2026-07-16 05:41:25,amap,skyline living,weak_or_disputed
5007,杭州临安万华广场,浙江省,杭州市,A,119.70117592,30.22466884,official_poi_auto,,,,,,tencent,杭州临安万华广场,multi_provider_agree
5009,上海广场,上海市,上海市,A,121.47336319,31.22716222,manual_review,admin,,,1,2026-07-13 02:43:43,amap,上海广场,multi_provider_agree
5010,绍兴新昌世贸广场,浙江省,绍兴市,A,120.898848,29.50606961,manual_review,admin,,,2,2026-07-17 06:34:10,tencent,新昌世贸广场,multi_provider_agree
5017,上海莲花国际广场,上海市,上海市,A,121.39775533,31.13543865,official_poi_auto,,,,,,amap,莲花国际广场,multi_provider_agree
5021,嘉兴海宁西田城,浙江省,嘉兴市,A,120.67933112,30.52213227,manual_review,admin,,,2,2026-07-17 06:35:00,tencent,海宁西田城,multi_provider_agree
5032,南通华融和生商业广场,江苏省,南通市,A,121.06160414,31.95510052,manual_review,admin,,,2,2026-07-16 05:43:20,amap,华融和生国际商业广场,multi_provider_agree
5039,无锡正大乐城,江苏省,无锡市,A,120.31132686,31.66459157,official_poi_auto,,,,,,tencent,无锡正大乐城,multi_provider_agree
5042,镇江常发广场,江苏省,镇江市,A,119.42802219,32.19687419,manual_review,admin,,,2,2026-07-16 05:43:49,amap,常发广场(黄山西路),multi_provider_agree
5043,无锡红豆万花城（锡东店）,江苏省,无锡市,A,120.45380819,31.59441281,manual_review,admin,,,2,2026-07-16 05:44:32,tencent,红豆·万花城,multi_provider_agree
5045,上海永业购物中心,上海市,上海市,A,121.21330963,31.42961635,manual_review,admin,,,2,2026-07-14 06:22:05,tencent,永业杂货店,single_provider_strong
5049,南通启东奥邦广场,江苏省,南通市,A,121.65861827,31.8289804,official_poi_auto,,,,,,tencent,南通启东奥邦广场,multi_provider_agree
5060,徐州大丰壹方城,江苏省,徐州市,A,117.13567255,34.20551096,manual_review,admin,,,2,2026-07-16 05:45:22,amap,壹方城购物中心,multi_provider_agree
5062,宁波颐高莱迪时尚广场,浙江省,宁波市,A,121.54748126,29.86975743,manual_review,admin,,,2,2026-07-17 06:35:31,amap,莱迪数码时尚广场,multi_provider_agree
5064,盐城建湖万彩国际购物中心,江苏省,盐城市,A,119.81627953,33.46710988,official_poi_auto,,,,,,tencent,万彩国际,multi_provider_agree
5065,杭州蜗牛广场一期嘉悦天地,浙江省,杭州市,A,120.29426141,30.46312887,manual_review,admin,,,2,2026-07-17 06:37:41,tencent,嘉丰万悦城蜗牛广场,weak_or_disputed
5090,温州置诚商业广场,浙江省,温州市,A,120.63713422,28.04331175,manual_review,admin,,,2,2026-07-17 06:39:00,tencent,置诚广场,multi_provider_agree
5098,杭州临安共富广场,浙江省,杭州市,A,119.71569464,30.23355588,manual_review,admin,,,2,2026-07-17 06:40:35,amap,共富广场,multi_provider_agree
5105,南通凤凰万谷里,江苏省,南通市,A,120.89317532,31.97777257,manual_review,admin,,,2,2026-07-16 05:46:11,tencent,南通市凤凰广场,multi_provider_agree
5106,苏州东吴乐享汇,江苏省,苏州市,A,120.62280333,31.27401341,manual_review,admin,,,2,2026-07-16 05:47:07,tencent,东吴·乐享汇,multi_provider_agree
5128,徐州城投国际广场,江苏省,徐州市,A,116.92796881,34.73720377,manual_review,admin,,,2,2026-07-16 05:48:11,tencent,城投·国际购物广场,multi_provider_agree
5129,上海比斯特购物村,上海市,上海市,A,121.67500962,31.14210909,official_poi_auto,,,,,,amap,比斯特上海购物村,multi_provider_agree
5130,南京ist艾尚天地购物中心,江苏省,南京市,A,118.77950459,32.04872625,official_poi_auto,,,,,,amap,南京(ist艾尚天地A座),multi_provider_agree
5141,南京佳源梦想广场,江苏省,南京市,A,118.87540287,32.0433579,official_poi_auto,,,,,,tencent,南京佳源梦想广场,multi_provider_agree
5148,上海星光天地,上海市,上海市,A,121.31105503,31.20510328,official_poi_auto,,,,,,amap,上海协信星光天地,multi_provider_agree
5153,杭州江和美海洋生活广场,浙江省,杭州市,A,120.22300409,30.27098337,manual_review,admin,,,2,2026-07-17 06:41:33,tencent,江和美海洋生活广场,multi_provider_agree
5155,扬州印象汇,江苏省,扬州市,A,119.41114023,32.39965979,official_poi_auto,,,,,,amap,扬州印象汇,multi_provider_agree
5156,上海保利悦活荟,上海市,上海市,A,121.47119289,31.34480413,manual_review,admin,,,1,2026-07-13 02:45:38,amap,保利·悦活荟,single_provider_strong
5158,嘉兴渔里广场,浙江省,嘉兴市,A,120.78982209,30.672154,manual_review,admin,,,2,2026-07-17 06:42:58,tencent,渔里广场,multi_provider_agree
5161,上海七莘红点城,上海市,上海市,A,121.35723157,31.1356351,official_poi_auto,,,,,,tencent,七莘红点城,multi_provider_agree
5167,宿迁泗洪尖沙咀购物中心,江苏省,宿迁市,A,118.21620339,33.44299307,manual_review,admin,,,2,2026-07-16 05:48:26,tencent,宿迁泗洪吾悦广场,weak_or_disputed
5169,嘉兴嘉凯城（崇福）城市客厅,浙江省,嘉兴市,A,120.42650756,30.52677367,manual_review,admin,,,2,2026-07-17 06:43:44,tencent,崇福嘉凯城·城市客厅,multi_provider_agree
5172,杭州空港德信之翼,浙江省,杭州市,A,120.43011321,30.27339896,official_poi_auto,,,,,,tencent,小桔充电(BP快速充电站(杭州空港德信之翼)),multi_provider_agree
5174,南京新街口印象汇,江苏省,南京市,A,118.78152067,32.04003391,official_poi_auto,,,,,,amap,南京新街口印象汇,multi_provider_agree
5183,杭州福雷德广场,浙江省,杭州市,A,120.34248964,30.31906146,manual_review,admin,,,2,2026-07-17 06:44:44,tencent,福雷德广场,multi_provider_agree
5186,无锡洛社哥伦布广场,江苏省,无锡市,A,120.18198626,31.64446496,manual_review,admin,,,2,2026-07-16 05:49:33,amap,洛社·哥伦布广场,multi_provider_agree
5189,温州时尚港,浙江省,温州市,A,120.58665837,28.03938583,manual_review,admin,,,2,2026-07-17 06:45:45,amap,时尚港,multi_provider_agree
5195,台州天台恒太城,浙江省,台州市,A,121.02642442,29.1464022,official_poi_auto,,,,,,tencent,大鼓米线(浙江台州天台恒太城DM),multi_provider_agree
5197,苏州万嘉生活广场,江苏省,苏州市,A,120.86131375,31.26956233,manual_review,admin,,,2,2026-07-16 05:50:35,amap,万嘉生活广场,multi_provider_agree
5199,苏州凤凰广场,江苏省,苏州市,A,120.66318969,31.317426,official_poi_auto,,,,,,tencent,苏州凤凰广场,multi_provider_agree
5213,常州中梁百悦荟,江苏省,常州市,A,119.91556018,31.62928413,manual_review,admin,,,2,2026-07-16 05:51:28,tencent,中梁·百悦广场,multi_provider_agree
5223,盐城滨海颐高广场,江苏省,盐城市,A,119.85183853,34.01820119,manual_review,admin,,,2,2026-07-16 05:52:16,tencent,滨海县颐高广场,multi_provider_agree
5225,金华义乌众安广场,浙江省,金华市,A,120.00444307,29.3099995,manual_review,admin,,,2,2026-07-17 06:47:33,tencent,义乌众安广场,multi_provider_agree
5227,宿迁绿城世贸广场,江苏省,宿迁市,A,118.23620082,33.95142731,manual_review,admin,,,2,2026-07-16 05:53:23,amap,宿迁世贸广场A栋,multi_provider_agree
5232,上海宝乐汇·佘山商业广场,上海市,上海市,A,121.22617421,31.10663889,official_poi_auto,,,,,,tencent,上海宝乐汇·佘山商业广场,multi_provider_agree
5234,南通罗缦广场,江苏省,南通市,A,121.06891052,31.96090057,manual_review,admin,,,2,2026-07-16 05:54:18,amap,罗缦广场营销中心,multi_provider_agree
5237,宁波慈溪悦美广场,浙江省,宁波市,A,121.42450625,30.16326539,official_poi_auto,,,,,,tencent,特来电(特来电宁波慈溪悦美广场充电站),multi_provider_agree
5244,丽水青田之心城市生活广场,浙江省,丽水市,A,120.31727491,28.1061041,manual_review,admin,,,2,2026-07-17 06:49:17,amap,青田之心,multi_provider_agree
5251,杭州新天地活力Park,浙江省,杭州市,A,120.17533934,30.3245892,official_poi_auto,,,,,,tencent,好特卖(杭州新天地活力Park店),multi_provider_agree
5252,金华大有天地,浙江省,金华市,A,120.42374069,29.32405413,manual_review,admin,,,2,2026-07-17 06:50:20,tencent,新天地购物中心,weak_or_disputed
5254,扬州嘉都汇Davemall,江苏省,扬州市,A,119.46478242,32.3928968,manual_review,admin,,,2,2026-07-16 05:55:01,amap,嘉都汇Davemall,multi_provider_agree
5255,常熟宝龙广场,江苏省,苏州市,A,120.73977344,31.62313248,manual_review,admin,,,2,2026-07-16 05:55:51,tencent,宝龙便利店,multi_provider_agree
5264,苏州星悦汇,江苏省,苏州市,A,120.67350894,31.32138647,official_poi_auto,,,,,,amap,星悦汇-男洗手间,multi_provider_agree
5265,苏州中环广场,江苏省,苏州市,A,120.70850775,31.31939417,manual_review,admin,,,2,2026-07-16 05:56:02,tencent,苏州中环广场,single_provider_strong
5270,盐城久悦城,江苏省,盐城市,A,119.79116672,33.76355649,manual_review,admin,,,2,2026-07-16 05:56:50,amap,久悦广场,multi_provider_agree
5275,湖州织里浙北购物中心,浙江省,湖州市,A,120.26433091,30.86067549,official_poi_auto,,,,,,amap,湖州织里浙北城市广场,multi_provider_agree
5277,宁波大目湾奥特莱斯,浙江省,宁波市,A,121.44580221,29.86054971,manual_review,admin,,,2,2026-07-17 06:51:26,amap,杉井奥特莱斯广场·宁波,multi_provider_agree
5278,杭州德信中心,浙江省,杭州市,A,120.21645722,30.29816496,official_poi_auto,,,,,,amap,杭州德信中心商场,multi_provider_agree
5284,南京大光路际华广场,江苏省,南京市,A,118.7988153,32.02883545,manual_review,admin,,,2,2026-07-16 05:58:27,tencent,新际广场,multi_provider_agree
5285,南京新兴际华中华城,江苏省,南京市,A,118.79535152,31.98959278,manual_review,admin,,,2,2026-07-16 05:59:18,amap,新兴际华中华城御公馆,weak_or_disputed
5286,无锡宜兴周铁大梦想城,江苏省,无锡市,A,119.99575432,31.43074483,manual_review,admin,,,2,2026-07-16 06:00:06,amap,周铁大梦想城购物中心,multi_provider_agree
5287,苏州圆融国际广场,江苏省,苏州市,A,120.73757989,31.32805072,manual_review,admin,,,2,2026-07-16 06:00:56,tencent,苏州圆融国际广场项目,single_provider_strong
5296,盐城阜宁富建广场,江苏省,盐城市,A,119.78356249,33.78489525,manual_review,admin,,,2,2026-07-16 06:01:46,tencent,阜宁富建广场,multi_provider_agree
5299,上海青浦绿地缤纷城,上海市,上海市,A,121.12076432,31.16143746,official_poi_auto,,,,,,tencent,汉堡王(上海青浦绿地缤纷城),multi_provider_agree
5300,上海云汇天地,上海市,上海市,A,121.55758095,31.20707129,official_poi_auto,,,,,,amap,云汇天地办公B座,multi_provider_agree
5301,泰州新港天街,江苏省,泰州市,A,120.38060674,32.0577609,manual_review,admin,,,2,2026-07-16 06:02:46,tencent,新港天街,multi_provider_agree
5312,泰州万家福恒太城,江苏省,泰州市,A,120.13927719,32.51194978,manual_review,admin,,,2,2026-07-16 06:03:43,amap,万家福广场,multi_provider_agree
5315,台州东泰万华汇,浙江省,台州市,A,121.40192956,28.64168795,manual_review,admin,,,2,2026-07-17 06:52:30,tencent,东泰·万华汇,multi_provider_agree
5318,上海月浦融创精彩天地,上海市,上海市,A,121.42721092,31.25692744,manual_review,admin,,,1,2026-07-13 02:47:44,amap,融创精彩天地,multi_provider_agree
5324,盐城五洲国际广场,江苏省,盐城市,A,120.13505563,33.38232207,manual_review,admin,,,2,2026-07-16 06:04:39,amap,五洲国际广场(文峰路)(装修中),multi_provider_agree
5327,杭州七堡招商花园城,浙江省,杭州市,A,120.23844087,30.30267435,manual_review,admin,,,2,2026-07-17 06:53:33,tencent,杭州七堡花园城,multi_provider_agree
5328,南通宝声广场,江苏省,南通市,A,120.86726142,32.02029231,official_poi_auto,,,,,,amap,南通宝声商业管理有限公司,multi_provider_agree
